ad_id,json_key,image_path,competitor,all_categories,all_categories_full,all_sentiments,all_sentiments_full,objects_symbols,image_width,image_height,image_format,ocr_text,ocr_word_count,ocr_confidence_avg,text_area_px,image_area_px,text_image_ratio,layout_type,dominant_color_1,dominant_color_2,dominant_color_3,dominant_color_4,dominant_color_5,color_palette_json,extraction_status,sentiment_polarity,sentiment_subjectivity,top_words,top_keywords,cluster,strategy
174317,10/174317.png,./10/174317.png,self_esteem,self_esteem|human_right,"Self esteem, bullying, cyber bullying|Human rights",alert|alarmed|sad|creative|conscious,"Alert(attentive,curious)|Alarmed(concerned,worried,anxious,overwhelmed)|Sad(depressed,upset,betrayed,distant)|Creative(inventive,productive)|Conscious(aware,thoughtful,prepared)",High heels/Feminine attire|Judgement/Bullying|nakedness/vulnerability |Woman's Rights/Respect|insults/abuse,564,797,PNG,Don’t measure a woman's worth by her clothes.,8,87.75,5049,449508,0.0112,image_heavy,#C6B7A1,#3C3033,#704F4E,#F3EEE2,#725C4B,"[""#C6B7A1"", ""#3C3033"", ""#704F4E"", ""#F3EEE2"", ""#725C4B""]",success,0.3,0.1,measure|woman|worth,woman|worth|don,2,Public Health Messaging
172856,10/172856.png,./10/172856.png,restaurant,restaurant,"Restaurants, cafe, fast food",persuaded|creative|active|eager,"Persuaded(impressed,enchanted,immersed)|Creative(inventive,productive)|Active(energetic,adventurous,vibrant,enthusiastic,playful)|Eager(hungry,thirsty,passionate)",Lunch/Fresh|Showcase/Revelation|healthy/nutritious,420,568,PNG,ONLY  CALS ORIGINAL CHICKEN SANDWICH (NO MAYO) SIDE GARDEN SALAD WITH KEN'S LIGHT ITALIA DRESSING OR UNSWEETENED ICED TER,20,89.3,30043,238560,0.1259,image_heavy,#CF4635,#E7D6B6,#2F3B39,#765A38,#8E8DA9,"[""#CF4635"", ""#E7D6B6"", ""#2F3B39"", ""#765A38"", ""#8E8DA9""]",success,0.0438,0.85,580|cals|original,light|sandwich|original,1,Brand-Centric Product Messaging
174657,10/174657.png,./10/174657.png,topic_adoption,topic_adoption|other_service|human_right,"topic_adoption|Other services (dating, tax, legal, loan, religious, printing, catering, etc.)|Human rights",alert|amused|educated|empathetic|emotional,"Alert(attentive,curious)|Amused(humored,laughing)|Educated(informed,enlightened,smart,savvy,intelligent)|Empathetic(sympathetic,supportive,understanding,receptive)|Emotional(vulnerable,moved,nostalgic,reminiscent)",Love/Vulnerability/Parenthood/Adoption|Caring/Giving|compassion|adoption/love/family|love/adoption,600,890,PNG,Ew You wil receive more than you can ever give,10,80.3,4177,534000,0.0078,image_heavy,#C5CDB8,#2C2B27,#7A897A,#615748,#6A6552,"[""#C5CDB8"", ""#2C2B27"", ""#7A897A"", ""#615748"", ""#6A6552""]",success,0.5,0.5,ew|wil|receive,wil,0,Food & Lifestyle-Oriented Messaging
170733,10/170733.png,./10/170733.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",creative|active|loving|eager,"Creative(inventive,productive)|Active(energetic,adventurous,vibrant,enthusiastic,playful)|Loving(loved,romantic)|Eager(hungry,thirsty,passionate)",mountains|Switzerland,590,325,PNG,"Imported Swiss Milk- Chocolate, Almonds, Honey *£ ° Tébler-One! or Own! Just as You Lik C Always.",17,81.41,22216,191750,0.1159,image_heavy,#344735,#E6E4D7,#953F2E,#9B8A55,#8C9A93,"[""#344735"", ""#E6E4D7"", ""#953F2E"", ""#9B8A55"", ""#8C9A93""]",success,0.75,1.0,imported|swiss|chocolate,20|milk|10,0,Food & Lifestyle-Oriented Messaging
172911,10/172911.png,./10/172911.png,media,media|topic_cookbook|other_service,"Media and arts (TV shows, movies, musicals, books, audio books, etc.)|topic_cookbook|Other services (dating, tax, legal, loan, religious, printing, catering, etc.)",creative|conscious|emotional|eager,"Creative(inventive,productive)|Conscious(aware,thoughtful,prepared)|Emotional(vulnerable,moved,nostalgic,reminiscent)|Eager(hungry,thirsty,passionate)",Homemade|Home,660,947,PNG,"Just published —at your bookstore now! “Margaret Rudkin has written a cookbook as fresh and unconventional as her famous Pepperidge Farm, bread” Iron who has ever tasted Farm cry and wil now that ove ba feng forthe of god Gd to Over  recipes— for eating and living Murgaret Rudkin tells you about favorite foods of her childhood — flummery, soup. She recipes fromthe country she knew ‘ana young wife pes for pumpkin bread, fried green tomatoes, baked yams and apples, It sausage cream tart. And she gives hherown joyous (and highly successful) for living. Main courses, plain and fancy A good pattern for eating and living.” Mrs, proposes, “is something {or fun, something for special times, and Something plain for quiet days with just the family.” Something for fun? Try Margaret Rodkin's recipe for Beef Stroganoff Without Panic. Forspecial there isher wo ‘and one-half page recipe for Blanquette ide Veau. Or try Marinated Duck (the preparation time is  to  hours) the family! there are simple ‘suppers like Tomato Cheese Pie, Top- Stove Shortribs (with apricots!), Boiled ‘Beef with barley. For soup and sandwich dinners, there fare sondwich ideas by the dozen, and hearty, sustaining soups. You can feed family on the Beef-and-Vege- table Soup Margaret Rudkin bers from childhood: “My mother always hummed the recipe like a little tuneless song when she made ""A shin of beet and bones Pepper and salt and onions Carrots and celery Bay leal and parstey and potatoes of tomatoes Ard a handful of oatmeal to stick to ‘your ribs.” ‘Margaret Rudkin’s ‘own baking secrets You will want to bake bread when you read Mrs. Rudkin’s loving and easy-to- follow instructions The fist bread baked at Pepperidge Farm-a hearty, whole wheat for her own growing family: “was fenerous in my tse of butter and milk, honey molasses, ad ine vented a recipe which resulted in a de broad, pleasant for anyone to feat without being told “eat it because it's good for you.” ‘That recipe is still being used at Pepperidge Farm today. ‘Anyone who has ever tasted Pepperidge Farm Frozen Pull Pas- try knows Margaret Rudkin for desserts, And she gives younher recipes for from Plain Pastry with Butter, to Span- ish Gato-Almond Cake.  antique recipes Ifyou are adventurous, dessert can be a “Quaking Pudding.” You will find the recipe, dated , in Mrs. Rudkin's chapter on “Cooking from Antique Cookbooks. ‘With Mrs. Rudkin as guide, you ‘can prepare “Chicken in a Pungest Sauce” from a recipe that origi- in the first cookbook ever printed, in , Or “Preserve Bullasses Green fas th century version of plum preserves,  pages;  illustrations ‘The illustrations in the Pepperidge Farm Cookbook are original drawings by the Danish illustrator Erik Blogvad. (Three are reproduced here.) ‘The pages are large enough for big. easy-to- read type, The binding is stainproot washable, Give a first edition copy ‘The first edition of the Pepperidge Farm Cookbook is available at book stores now, an impressive Christmas gift for the woman who collects cookbooks, A lively in- troduction to the pleas- tures of cooking for the bride. Anda comfortable friend to have in you ‘own",527,83.36,163486,625020,0.2616,balanced,#EFE3D0,#4C3B2F,#A8571E,#A49481,#B07F43,"[""#EFE3D0"", ""#4C3B2F"", ""#A8571E"", ""#A49481"", ""#B07F43""]",success,0.2679,0.5669,rudkin|recipe|pepperidge,recipe|farm|pepperidge,3,Functional Promotion Messaging
176890,10/176890.png,./10/176890.png,domestic_violence,domestic_violence,Domestic violence,creative|alert|feminine,"Creative(inventive,productive)|Alert(attentive,curious)|Feminine(womanly,girlish)",Violence|violence|speach|Oppression/Silenced|Oression,1400,1980,PNG,Unbind yourself from domestic violence .openline.kg Part of “Equal rights - joint sucess” social cause advertising campaign developed by “Open Line” Foundation in Kyrgyzstan,24,92.5,90723,2772000,0.0327,image_heavy,#AD9790,#060609,#5F504F,#797585,#7B8485,"[""#AD9790"", ""#060609"", ""#5F504F"", ""#797585"", ""#7B8485""]",success,0.0267,0.2433,unbind|domestic|violence,cause|rights|advertising,2,Public Health Messaging
170875,10/170875.png,./10/170875.png,beauty,beauty,"Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)",fashionable|alert|feminine|creative|confident,"Fashionable(trendy,elegant,beautiful,attractive,sexy)|Alert(attentive,curious)|Feminine(womanly,girlish)|Creative(inventive,productive)|Confident(assured,strong,healthy)",womanhood,800,1934,PNG,"WHAT DOES IT MEAN TO AGE GRACEFULLY?  WOMEN AGED BETWEEN  AND  TELL US Most common reaction towards aging of ho felt fe Who Took The Survey Ageing is about NATURAL od ond the second most common reaction - we all have towards aging. to grow old Ageing is SCARY respondents who fel cos I'm afraid wey about losing health GROUP! - - - WHAT A WOMAN WANTS MOST when she grows old  w [AGE GROUPS] NO TO FACELIFTS % % % % % ‘Women in the  -  age group have eyes that are most likely to show signs of age Helen Mirren is top on the list for all  age groups but these actresses don't trail far behind BOTOX? ~—  out of  say they DO NOT thnk Botox isan oceptble method in preening one's ok, Of respondents believe aging gracefully DO YOU KNOW ABOUT ne THE TRIANGLES OF oe lean ht werk o fies YOUTH? % says Yes. Number of times the eyes blink in a day. Times thinner - the skin Blinking, smiling, squinting, these repeated facial contractions promote the formation of CROW'S eyes compared FEET, And, over time, the upper to the rest of eyelid collapses under the force of the face. With age, fatty tissue gravity and starts to DROOP. increases and lymphatic flow slows down. As skin becomes even thinner, DARK CIRCLES and EYE BAGS become even more visible.",242,88.33,143052,1547200,0.0925,image_heavy,#CD2623,#0A0909,#EEE8E1,#C69693,#588482,"[""#CD2623"", ""#0A0909"", ""#EEE8E1"", ""#C69693"", ""#588482""]",success,0.0358,0.4683,age|30|aging,age|30|times,3,Functional Promotion Messaging
172828,10/172828.png,./10/172828.png,electronics,electronics|media|chocolate,"Electronics (computers, laptops, tablets, cellphones, TVs, etc.)|Media and arts (TV shows, movies, musicals, books, audio books, etc.)|Chocolate, cookies, candy, ice cream",confident|emotional|active,"Confident(assured,strong,healthy)|Emotional(vulnerable,moved,nostalgic,reminiscent)|Active(energetic,adventurous,vibrant,enthusiastic,playful)","Nothing, Sparse, Boredom|moment",1280,960,PNG,THE :: FIRST WORLDWIDE WEBSITE WHERE NOTHING HAPPENS Have a break. happening hoes probably a bg ee to fit repo ry indent con When youl be rewarded Done fff {unknown,30,73.57,32588,1228800,0.0265,image_heavy,#D8CFC9,#EA2129,#2D2D2E,#9A8080,#D56D54,"[""#D8CFC9"", ""#EA2129"", ""#2D2D2E"", ""#9A8080"", ""#D56D54""]",success,0.1833,0.4444,first|worldwide|website,probably|break|ee,3,Functional Promotion Messaging
172071,10/172071.png,./10/172071.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",creative|inspired|active,"Creative(inventive,productive)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Fresh mint/Natural|fancy/flavorful/satisfying|Healthy/Mint/Fresh,834,1000,PNG,"Haagen-Dazs made like no other"" The world’s very first recipe for chocolate. Over , years ago, it was a Mayan offering to the gods. And now, we're offering this chocolate and cinnamon delicacy to you. New Haagen-Dazs Mayan Chocolate. gift from the",42,92.36,58521,834000,0.0702,image_heavy,#C4C8BC,#34381C,#97713D,#734821,#737C73,"[""#C4C8BC"", ""#34381C"", ""#97713D"", ""#734821"", ""#737C73""]",success,0.1746,0.421,chocolate|mayan|offering,chocolate|haagen|dazs,3,Functional Promotion Messaging
173420,10/173420.png,./10/173420.png,alcohol,alcohol,Alcohol,manly|creative|eager,"Manly|Creative(inventive,productive)|Eager(hungry,thirsty,passionate)",Desire/Attracted to|sophistication|sexy/impressive|Class/Wealth/Attractiveness,400,550,PNG,He's young. He's confident. Hes good. Drinking good. cd,9,63.0,5354,220000,0.0243,image_heavy,#3D2F25,#D2BFA8,#846953,#969E88,#939195,"[""#3D2F25"", ""#D2BFA8"", ""#846953"", ""#969E88"", ""#939195""]",success,0.5,0.6083,good|young|confident,good|young,0,Food & Lifestyle-Oriented Messaging
174237,10/174237.png,./10/174237.png,domestic_violence,domestic_violence,Domestic violence,sad|feminine|disturbed|conscious|empathetic,"Sad(depressed,upset,betrayed,distant)|Feminine(womanly,girlish)|Disturbed(disgusted,shocked)|Conscious(aware,thoughtful,prepared)|Empathetic(sympathetic,supportive,understanding,receptive)",volence/abuse|Domestic violence|Abuse/Pain|violence/abuse|abuse,736,981,PNG,"Domestic ‘, Violence ~ wo Yo AMAN WHEN OU PUSH HE AROUND? YoU BETTER NOW AS SHE FALLS  THE GROUND!",21,72.52,54154,722016,0.075,image_heavy,#232323,#BFBFBF,#9C9C9C,#949494,#8C8C8C,"[""#232323"", ""#BFBFBF"", ""#9C9C9C"", ""#949494"", ""#8C8C8C""]",success,0.3125,0.3,domestic|violence|wo,domestic|wo|violence,3,Functional Promotion Messaging
171242,10/171242.png,./10/171242.png,electronics,electronics|phone_tv_internet_providers,"Electronics (computers, laptops, tablets, cellphones, TVs, etc.)|Phone, TV and internet service providers",educated|thrifty|active,"Educated(informed,enlightened,smart,savvy,intelligent)|Thrifty(frugal)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",speed|sale|speed ,1000,1424,PNG,"= Lightnin at Free $ handset voucher with any new SingTel service sign-up For a limited time period only! Mbps Fibre BroadBand + .Mbps Mobile BroadBand + Home Line Js UNLIMITED. BEsT Fibre BroadBand Mobile Home Line * FREE GB Store BroadBand FREE Integrated Wireless & Share account FREE .Mbps (GB Modem (worth $} local data bundle) Lenovo IdeaPad™ Yoga ” CLUSIVE $,) Mbps Fibre BroadBand +.Mbps Mobile BroadBand + Home Line $ nn FREE Integrated Wireless Modem (worth $] it = Find us on SingTel Singapore Expo Hall ",90,89.67,161019,1424000,0.1131,image_heavy,#EFE9EE,#3C566A,#D3302A,#B19296,#C57D6A,"[""#EFE9EE"", ""#3C566A"", ""#D3302A"", ""#B19296"", ""#C57D6A""]",success,0.3054,0.5081,broadband|free|fibre,broadband|fibre|free,3,Functional Promotion Messaging
173700,10/173700.png,./10/173700.png,cars,cars,"Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)",manly|educated|creative,"Manly|Educated(informed,enlightened,smart,savvy,intelligent)|Creative(inventive,productive)",Tough/Rugged|Rugged/History|progress/success,600,812,PNG,"Mans Conquest of Time  ‘The progress of mankind, from the earliest recorded. ages, has been marked, by a ceascless struggle against the limita, fons of time and space is mutual interchange of thought andthe thoughe. This interchange demande transport Eon, hence the development of civiization has paralled the improvements in transportation. should in ors ed ut deeds done. Doubling man's productive. capacity offers the same net result ts doubling his period ot us. fulness or doubling the number of More than any other single factor of civilization, the automobile has the power of many ty deciminating time and distance, providing means for the of men and their product. The amazing growth of the automobile industry could ) have been, had not the automobile more than Justified itself as an economizer of man power, a A stimulator of production and a creator of wealth ON pte the progress of the industry to along the of maximum with modern requirements as, ty. in our sales ‘roves that Chevrolet is leading inthe ev Tution of individual which measures and records the pro- Prices f.. b. Flint, Mich. SUPERIOR Two Postenger Roadster. $ SUPERIOR Five Touring’ . SUPERIOR Two Passenger Coupe SUPERIOR Four Sedanette $ SUPERIOR Five SUPERIOR Light Delivery Car Chevrolet Motor Co. Detroit, Michigan Utility Coupe  Flint, Mich, Ad— Moen Woodman—March ",222,75.88,87215,487200,0.179,image_heavy,#DEDEDF,#202323,#A2A4A5,#7E8081,#94949C,"[""#DEDEDF"", ""#202323"", ""#A2A4A5"", ""#7E8081"", ""#94949C""]",success,0.3652,0.5707,superior|time|doubling,time|power|man,3,Functional Promotion Messaging
171536,10/171536.png,./10/171536.png,beauty,beauty,"Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)",fashionable|feminine,"Fashionable(trendy,elegant,beautiful,attractive,sexy)|Feminine(womanly,girlish)",urban beauty|Beauty ,300,400,PNG,NEW REVLON COLORSTAY ULTIMATE SUEDE” LIPSTICK,6,83.83,2064,120000,0.0172,image_heavy,#E6DACC,#332521,#8B4F48,#BD9978,#AA7C52,"[""#E6DACC"", ""#332521"", ""#8B4F48"", ""#BD9978"", ""#AA7C52""]",success,0.0682,0.7273,new|revlon|colorstay,new,3,Functional Promotion Messaging
172685,10/172685.png,./10/172685.png,chips,chips,"Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups",alert|eager|creative|cheerful|thrifty,"Alert(attentive,curious)|Eager(hungry,thirsty,passionate)|Creative(inventive,productive)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Thrifty(frugal)",Sweet/Lively,1280,720,PNG,GOTTA HAVE SWEET GOTTA HAVE JUICY FRUIT.,7,91.43,24726,921600,0.0268,image_heavy,#F0D23D,#F9EE83,#394665,#F5F0B2,#667764,"[""#F0D23D"", ""#F9EE83"", ""#394665"", ""#F5F0B2"", ""#667764""]",success,0.35,0.65,got|ta|sweet,sweet,0,Food & Lifestyle-Oriented Messaging
173768,10/173768.png,./10/173768.png,restaurant,restaurant,"Restaurants, cafe, fast food",creative|thrifty|eager,"Creative(inventive,productive)|Thrifty(frugal)|Eager(hungry,thirsty,passionate)",Double/Two for One,570,311,PNG,| Buy one Big Mac® get a Second Big Free. see more deals> Here's to hoping the rest of your Labor Day Weekend is this good!,26,85.65,9081,177270,0.0512,image_heavy,#B71722,#EDDDCB,#31160A,#723823,#E18A95,"[""#B71722"", ""#EDDDCB"", ""#31160A"", ""#723823"", ""#E18A95""]",success,0.2958,0.35,big|buy|one,big|second|buy,3,Functional Promotion Messaging
171671,10/171671.png,./10/171671.png,safety,safety,"Safety, safe driving, fire safety",creative|alert|active,"Creative(inventive,productive)|Alert(attentive,curious)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",On guard|Danger |injury|PROTECTION,1451,666,PNG,HEADS UP OR LIGHTS OUT around trains Pay attention around the tracks. .soundtransit.org/safety | SOUNDTRANSIT,15,94.73,156534,966366,0.162,image_heavy,#E0E0DF,#2A4044,#AAB5B7,#8B807F,#8FA0A6,"[""#E0E0DF"", ""#2A4044"", ""#AAB5B7"", ""#8B807F"", ""#8FA0A6""]",success,0.0,0.0,around|heads|lights,safety|pay|org,2,Public Health Messaging
171997,10/171997.png,./10/171997.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",creative|active|eager,"Creative(inventive,productive)|Active(energetic,adventurous,vibrant,enthusiastic,playful)|Eager(hungry,thirsty,passionate)",Arrogant|chocolate|Candy,348,529,PNG,= THE FOOD OF THE GODS AND OTHER TOP MANAGEMENT.,10,89.0,13962,184092,0.0758,image_heavy,#330D0F,#D6AFAA,#7D3836,#978F89,#97828C,"[""#330D0F"", ""#D6AFAA"", ""#7D3836"", ""#978F89"", ""#97828C""]",success,0.1875,0.4375,food|gods|top,food,3,Functional Promotion Messaging
171031,10/171031.png,./10/171031.png,beauty,beauty,"Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)",fashionable|feminine,"Fashionable(trendy,elegant,beautiful,attractive,sexy)|Feminine(womanly,girlish)","beautiful hair|Beauty|Beauty, Freedom",600,400,PNG,A LOREAL. TOTAL REPAIR  —,6,80.33,5470,240000,0.0228,image_heavy,#261913,#CA9F80,#775744,#8E9089,#7D808E,"[""#261913"", ""#CA9F80"", ""#775744"", ""#8E9089"", ""#7D808E""]",success,0.0,0.75,loreal|total|repair,total,1,Brand-Centric Product Messaging
172562,10/172562.png,./10/172562.png,cars,cars,"Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)",persuaded|creative,"Persuaded(impressed,enchanted,immersed)|Creative(inventive,productive)",Freedom/Outdoors|Speed|fast/engineering|Travel,1024,768,PNG,The closest you'll ever get to bei,7,86.57,6343,786432,0.0081,image_heavy,#3B6072,#CFDBDD,#4F9DCC,#252626,#8EAF99,"[""#3B6072"", ""#CFDBDD"", ""#4F9DCC"", ""#252626"", ""#8EAF99""]",success,0.0,0.0,closest|ever|get,ll,2,Public Health Messaging
176562,10/176562.png,./10/176562.png,seasoning,seasoning,"Seasoning, condiments, ketchup",creative|loving|alert|eager,"Creative(inventive,productive)|Loving(loved,romantic)|Alert(attentive,curious)|Eager(hungry,thirsty,passionate)",Family|yummy|Ketchup/Family/Home|Family|family,670,867,PNG,HOME IS WHERE THE HEINZ IS,6,86.0,3945,580890,0.0068,image_heavy,#F5F2EF,#7B1213,#C62727,#3B1714,#CA8A8E,"[""#F5F2EF"", ""#7B1213"", ""#C62727"", ""#3B1714"", ""#CA8A8E""]",success,0.0,0.0,home|heinz,home,2,Public Health Messaging
170121,10/170121.png,./10/170121.png,shopping,shopping|clothing,"Shopping (department stores, drug stores, groceries, etc.)|Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",creative|thrifty|calm,"Creative(inventive,productive)|Thrifty(frugal)|Calm(soothed,peaceful,comforted,fullfilled,cozy)",Bad/Sad|harmful|death|Don't text and drive|sadness,1600,1254,PNG,g e POWEREDbySERVICE® DON'T TXT AND DRIVE,7,79.43,4049,2006400,0.002,image_heavy,#B6B9B9,#E0A720,#BB9A57,#514644,#5F6060,"[""#B6B9B9"", ""#E0A720"", ""#BB9A57"", ""#514644"", ""#5F6060""]",success,0.0,0.0,txt|drive,drive|don,2,Public Health Messaging
172194,10/172194.png,./10/172194.png,chocolate,chocolate|soda,"Chocolate, cookies, candy, ice cream|Soda, juice, milk, energy drinks, water",fashionable|eager|persuaded|creative|inspired|empathetic,"Fashionable(trendy,elegant,beautiful,attractive,sexy)|Eager(hungry,thirsty,passionate)|Persuaded(impressed,enchanted,immersed)|Creative(inventive,productive)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Empathetic(sympathetic,supportive,understanding,receptive)","Sleep/Comfort|Relaxation, Sleep promotion|Sleep/Good Night|Sleep|Sleeplessness",612,792,PNG,Your restful night is just a sip away,8,86.38,6023,484704,0.0124,image_heavy,#1D2E4F,#DBDDDF,#206BAD,#2D679C,#899EAF,"[""#1D2E4F"", ""#DBDDDF"", ""#206BAD"", ""#2D679C"", ""#899EAF""]",success,0.0,0.0,restful|night|sip,away|just,2,Public Health Messaging
170829,10/170829.png,./10/170829.png,financial,financial,"Financial services (banks, credit cards, investment firms, etc.)",persuaded|creative|alert|active,"Persuaded(impressed,enchanted,immersed)|Creative(inventive,productive)|Alert(attentive,curious)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Sky is the limit|adventure|travel|adventure travel|Bank,7943,6470,PNG,"SINGAPORE AIRLINES A great way to fly s A STAR ALLIANCE MEMBER Let the journey begin. The NEW Citi PremierMiles American Express® Card gives you all the privileges of two world-class names. that . miles? earned per $ spent on Widest range of frequent  million miles to be won every cit never expire | Singapore Airlines, SilkAir and Tradewinds | flier redemption options,  miles? earned per $ spent overseas including KrisFlyer Miles” Apply today and get % more miles’   im . miles* earned per $ spent locally SMS <PM> to  / JOHN ONG ll . Nad i ii iF at. ‘Citi Miles are earned on retail purchases only; excludes cash advances, service fees, and any form of bill payment. *Cardmembers will earn . Citi Miles for every S$ spent directly with Singapore Airlines or SilkAir- online at singaporeair., silkair., and Singapore Airlines & SilkAir Ticketing & PremierMiles American Express® Card  Million Miles Lucky Draw Promotion terms and conditions apply, please visit .citibank..sg/amex for details. retail spend of $$, must be posted to main Citi PremierMiles American Express® Card accounts by March ,  Reservations Offices. Cardmembers will also receive . Citi Miles per S$ spent on KrisShop purchases made onboard Singapore Airlines flights or directly online at .krisshop., and purchases made at Tradewinds Tours & Travel; all third party transactions are excluded. spend refers Please refer to the Citi PremierMiles American Express® % Bonus Miles Promotion terms and conditions for full details at .citibank..sg/amex American Express® is a registered trademark of American Express Company. This card is issued by Citibank Singapore Limited pursuant to a license fro to transaction amounts charged to the card in foreign currency only. ‘Local spend refers to transaction amounts charged to the card in local currency only. §S$ administration fee will be charged for each redemption of Citi Miles under the Points Transfer Programme and processing time varies between American Express. Citibank full disclaimers, terms and conditions apply to individual products and banking services. © Citibank. Citi, Citibank and Citi and Arc design are registered service marks of Citigroup Inc. Citibank Singapore Limited Co. Reg No K Printed on /  working days and  weeks depending on the programme. Please refer to the Citibank Rewards and Citi Rebate Programme terms and conditions at .citibank..sg for details. Citibank is not liable for any third party products and/or services redeemed by Cardmembers using their Citi Miles.",406,93.61,3977959,51391210,0.0774,image_heavy,#098DC8,#AE9E89,#1F2124,#5D5445,#55CDF1,"[""#098DC8"", ""#AE9E89"", ""#1F2124"", ""#5D5445"", ""#55CDF1""]",success,0.0838,0.2995,miles|citi|singapore,miles|citi|citibank,3,Functional Promotion Messaging
173109,10/173109.png,./10/173109.png,environment,environment,"Environment, nature, pollution, wildlife",alarmed|creative|alert|eager,"Alarmed(concerned,worried,anxious,overwhelmed)|Creative(inventive,productive)|Alert(attentive,curious)|Eager(hungry,thirsty,passionate)","Litter/Trash|environment, stupidity|jerk|scummy|Environment",700,1000,PNG,Littering says alota@bout you. fil Livegreen “a,7,76.57,21959,700000,0.0314,image_heavy,#15341C,#DACDBA,#58B15B,#248545,#3C66B0,"[""#15341C"", ""#DACDBA"", ""#58B15B"", ""#248545"", ""#3C66B0""]",success,0.0,0.0,littering|says|alota,says,2,Public Health Messaging
177696,10/177696.png,./10/177696.png,safety,safety,"Safety, safe driving, fire safety",creative|active,"Creative(inventive,productive)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",count down|car safety|Time|time/danger |Danger,600,564,PNG,THE AVERAGE TEXT oF THE ROAD FOR NEARLY FIVE SECONDS. (,11,90.64,36477,338400,0.1078,image_heavy,#D8CF8A,#141414,#7B8484,#7B7B84,#AB5756,"[""#D8CF8A"", ""#141414"", ""#7B8484"", ""#7B7B84"", ""#AB5756""]",success,-0.025,0.4,average|text|road,text|road,3,Functional Promotion Messaging
174944,10/174944.png,./10/174944.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",eager|persuaded|creative|cheerful|educated,"Eager(hungry,thirsty,passionate)|Persuaded(impressed,enchanted,immersed)|Creative(inventive,productive)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Educated(informed,enlightened,smart,savvy,intelligent)",wrong shape|Mistake/Ineffective|Game playing/Inefficiency|speed/|Applicability/Inventive,600,886,PNG,GAA IT’S GOOD THAT WE DID NOT INVENT EVERYTHING,9,85.78,9239,531600,0.0174,image_heavy,#CAC7C7,#242428,#6B6C71,#65393B,#79664D,"[""#CAC7C7"", ""#242428"", ""#6B6C71"", ""#65393B"", ""#79664D""]",success,0.7,0.6,gaa|good|invent,did|good,0,Food & Lifestyle-Oriented Messaging
171417,10/171417.png,./10/171417.png,restaurant,restaurant,"Restaurants, cafe, fast food",creative|amused|eager,"Creative(inventive,productive)|Amused(humored,laughing)|Eager(hungry,thirsty,passionate)",generations|burger generation |Scaling of Size|family meal,670,867,PNG,"Make it a McFamily event at McDonald’ Mauris viverra eros a ante dictum ultricies. Aenean jaculis sem sed nisi tinc erra nulla pretium, Maecenas sit amet ligula est,  N th St, Beatrice, NE  K St, Fairbury, NE =  K St, Fairbury, NE",45,85.22,10170,580890,0.0175,image_heavy,#D98A3F,#4D757B,#DAE0D9,#F4D66F,#B2424F,"[""#D98A3F"", ""#4D757B"", ""#DAE0D9"", ""#F4D66F"", ""#B2424F""]",success,0.0,0.0,st|ne|1429,ne|st|make,2,Public Health Messaging
170946,10/170946.png,./10/170946.png,beauty,beauty,"Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)",cheerful|fashionable|calm|feminine,"Cheerful(delighted,happy,joyful,carefree,optimistic)|Fashionable(trendy,elegant,beautiful,attractive,sexy)|Calm(soothed,peaceful,comforted,fullfilled,cozy)|Feminine(womanly,girlish)",Parfume |sweet|sexy|FLOWER|floral,1005,650,PNG,"ALLEGORIA par la nature, eréé par Guerlain.",7,80.43,7793,653250,0.0119,image_heavy,#F0E3DB,#DEAC85,#624335,#9B5B3C,#C7825A,"[""#F0E3DB"", ""#DEAC85"", ""#624335"", ""#9B5B3C"", ""#C7825A""]",success,0.0,0.0,par|allegoria|la,nature|la,2,Public Health Messaging
